sigma0,M,alpha,G,b,rho,solute,c,T,epsd,rp,rc,fp,beta,sigma,sigmae
15.73748493,2.017296456,0.54008869,21035319900,1.99E-10,9.04077E+12,2,0.01215824,402.5094536,0.201362104,1.44E-09,1.04E-08,0.027525494,0.323345833,40.62480061,39.71000663
24.22229516,2.176318532,0.351882429,25363014091,2.26E-10,2.28705E+12,0,0.017933857,456.2185084,0.336658092,1.92E-09,6.76E-09,0.023044066,0.553973912,146.6757915,153.5488963
17.8347484,3.484537362,0.398464453,22317727033,3.15E-10,4.15694E+12,3,0.010356148,525.1622103,0.325650127,1.92E-09,9.33E-09,0.023822536,0.488471915,166.1383944,166.1952459
15.70930777,2.297421054,0.554130894,20838633963,3.86E-10,4.52484E+12,0,0.01453845,456.8990889,0.103007609,1.66E-09,7.11E-09,0.024571222,0.545354655,190.5002459,194.3728657
16.69286427,3.01853799,0.590289061,22478939398,3.99E-10,9.42187E+12,1,0.010970691,453.3577383,0.569202078,1.27E-09,8.36E-09,0.011181113,0.610044686,227.3371926,219.5665103
26.16965205,3.83136634,0.694063949,29566901483,1.63E-10,3.20405E+12,2,0.017916729,367.1413718,0.354248297,1.88E-09,1.14E-08,0.009944489,0.30505606,65.57276963,68.12797648
25.0243943,3.533749453,0.503366992,23415666843,2.45E-10,2.92421E+12,1,0.023663419,454.9236593,0.684688882,1.46E-09,8.32E-09,0.010319186,0.4206313,220.9980905,211.4333252
15.82944982,3.911343481,0.611733439,28051446170,2.85E-10,1.80073E+12,5,0.011294425,300.4231411,0.022319138,1.38E-09,1.12E-08,0.026837339,0.505606678,289.8681081,289.990051
23.12162997,2.636049021,0.441172712,29876077403,3.75E-10,6.03441E+12,2,0.029919685,564.4008026,0.0103628,1.92E-09,9.12E-09,0.027425234,0.487238597,205.0154334,205.0846554
26.76154367,2.30005029,0.318095649,28527322041,3.61E-10,5.48027E+12,0,0.016131883,480.2678571,0.799837586,1.10E-09,6.65E-09,0.014945831,0.526834885,172.1184462,180.867011
25.56333434,2.726862775,0.548466479,21938294956,1.44E-10,4.80409E+12,5,0.028078881,570.963007,0.583253172,1.16E-09,1.10E-08,0.011412964,0.44255469,217.2946802,215.457964
27.39474697,2.086667196,0.494796274,22235510300,2.25E-10,8.79542E+12,1,0.017949308,540.2819011,0.612438839,1.38E-09,9.93E-09,0.0040702,0.350899281,90.37667464,92.77947401
11.72218286,3.058186843,0.658991345,24042935059,1.56E-10,9.45399E+12,4,0.022081833,557.1880054,0.06990607,1.63E-09,1.21E-08,0.028938211,0.324279769,154.420891,149.2472292
18.20387932,2.17593222,0.328951544,20730245397,1.74E-10,2.0971E+12,2,0.021888062,328.9712265,0.914505931,1.49E-09,6.66E-09,0.029403915,0.531976652,86.01070133,91.50079696
25.37851738,3.097047138,0.321526228,24769467853,2.01E-10,6.38819E+12,3,0.018335593,487.6180987,0.033710556,1.12E-09,9.79E-09,0.01953313,0.480804344,92.68688138,102.0329402
16.06499694,3.898862719,0.526207545,23675591183,1.02E-10,7.53407E+12,5,0.01398998,590.8717412,0.510157917,1.57E-09,7.81E-09,0.02387656,0.471028382,220.5753746,216.267423
10.44151686,3.874963212,0.372278771,21919619322,2.57E-10,9.75061E+12,5,0.017267098,550.9661244,0.344511827,1.02E-09,1.08E-08,0.009543224,0.377790209,239.4339279,242.9605376
15.45879825,3.614156756,0.504517776,25363661610,3.63E-10,6.30969E+12,0,0.010917774,338.4985004,0.430363224,1.47E-09,1.08E-08,0.013671,0.567219319,180.0598879,183.5288602
28.62974469,2.762974877,0.560737678,22594529018,1.50E-10,2.54939E+12,0,0.014095279,464.9307209,0.190823326,1.06E-09,1.12E-08,0.018534253,0.624891781,63.15667522,66.78983997
26.00802058,3.761852929,0.392935191,26094279802,3.62E-10,4.51219E+12,5,0.012141658,352.3288329,0.229721113,1.35E-09,9.99E-09,0.023600258,0.549168821,338.0983713,328.6011436
24.85626163,2.711300628,0.690583953,20996625579,2.98E-10,5.46394E+12,1,0.01344027,431.874489,0.494239886,1.62E-09,6.34E-09,0.017001192,0.55512421,233.2897926,231.7782003
16.54214026,2.236906084,0.41936987,24992341204,3.64E-10,4.49668E+12,2,0.024901763,509.5565639,0.932650921,1.41E-09,6.66E-09,0.013927219,0.603386404,166.018234,161.5907227
13.34624581,2.187617474,0.672092614,21546257159,2.67E-10,8.26225E+12,3,0.015750095,573.9275868,0.45890159,1.50E-09,1.07E-08,0.017773077,0.39756675,76.30233582,73.45787249
18.15371622,2.529747199,0.390558258,21976728208,1.02E-10,5.09889E+11,1,0.011425802,442.7399612,0.618509606,1.43E-09,8.37E-09,0.006786907,0.628381573,79.47343411,87.1269187
17.21055014,2.909258511,0.484583153,22388186561,2.22E-10,2.78548E+11,4,0.013606428,464.2864987,0.431673237,1.14E-09,1.13E-08,0.013333394,0.385519346,107.2013145,111.4841745
22.63665557,3.738877026,0.394348163,24166306425,2.26E-10,7.54435E+12,1,0.022555917,530.0216574,0.276699638,1.12E-09,1.04E-08,0.020702853,0.331508058,196.9519649,201.0641675
27.95421298,3.913820067,0.440906742,21903163520,1.07E-10,1.89956E+12,2,0.017870434,362.4541673,0.179530305,1.57E-09,1.00E-08,0.013525293,0.557642642,52.51340196,54.82438092
20.2154389,3.008694707,0.601528365,22449534934,3.48E-10,2.79471E+12,3,0.018495318,341.2076167,0.3923289,1.88E-09,8.88E-09,0.007160348,0.675730892,164.1825693,154.8949138
29.19991795,3.906605302,0.466026887,23465085119,1.83E-10,8.402E+12,1,0.01388121,539.0428057,0.649739781,1.78E-09,1.20E-08,0.008863782,0.347997577,142.7404484,151.4636624
19.12743221,3.711110387,0.367568241,27264977915,1.77E-10,2.74907E+12,5,0.024756511,439.8475609,0.171437701,1.38E-09,9.55E-09,0.017351654,0.560816378,330.1657721,325.5903002
25.81868912,3.265431989,0.529575584,27364077706,3.73E-10,7.00002E+12,3,0.011602118,512.2782164,0.034305647,1.78E-09,9.72E-09,0.022269239,0.385952309,182.9555186,186.2650366
27.99207172,3.008098735,0.615692566,27410278237,3.73E-10,9.57636E+12,3,0.023523268,408.8468901,0.682221455,1.64E-09,8.98E-09,0.028580775,0.579782151,307.8365977,313.2931826
26.49475439,2.909470924,0.347069407,29048695071,1.82E-10,7.36256E+11,2,0.028991262,310.8237194,0.970936541,1.04E-09,8.49E-09,0.013898076,0.357638371,62.73578669,66.86339631
10.39053953,2.790000554,0.609232642,29093275757,2.64E-10,2.27331E+12,3,0.011737969,575.7153493,0.997874717,1.74E-09,6.62E-09,0.029813541,0.633933634,290.904391,294.606916
19.9115958,2.388833197,0.585572717,25142892980,2.44E-10,1.8539E+12,5,0.01282985,587.1765912,0.533733436,1.12E-09,1.09E-08,0.004422886,0.333454908,112.3996389,108.0050749
17.43358107,3.602406875,0.695896015,20374638860,2.91E-10,5.75909E+12,2,0.020283786,486.2917073,0.274755397,1.76E-09,7.91E-09,0.019354346,0.653058354,207.5727197,206.932357
18.57953736,2.308362499,0.375052017,27085206171,3.44E-10,9.26133E+12,5,0.013202711,591.6125695,0.951002121,1.63E-09,7.05E-09,0.021891701,0.377831804,226.5679786,235.9949574
20.78284206,2.55726192,0.312849097,26086602368,2.90E-10,8.27904E+12,2,0.016301154,323.7804895,0.443229915,1.58E-09,1.07E-08,0.029800554,0.671531666,138.8187379,132.4449316
24.60658074,3.792507694,0.45025708,20381720124,2.88E-10,8.0024E+12,5,0.01831785,591.090265,0.197289464,1.48E-09,1.17E-08,0.028410904,0.465969479,279.2756219,270.6525325
20.57162664,3.95705624,0.66271226,25436973583,1.44E-10,9.91401E+12,2,0.026043919,345.9406834,0.894275454,1.62E-09,7.54E-09,0.02214627,0.339216914,116.7816705,118.7270135
25.97808902,2.78609911,0.342892279,28755783478,1.21E-10,6.84094E+12,3,0.023484596,505.7791388,0.824105694,1.73E-09,1.23E-08,0.010938648,0.409486756,68.37822894,68.21112173
25.52891449,2.999497855,0.324066845,27020356355,2.32E-10,7.1547E+12,2,0.012288287,567.1528295,0.286725198,1.90E-09,1.22E-08,0.018176746,0.496507061,77.62607101,70.3882585
20.85600071,3.312441549,0.401254551,27384748696,1.82E-10,3.80485E+12,2,0.029198797,390.4860152,0.503919844,1.14E-09,6.73E-09,0.022808936,0.401338381,117.7084888,110.2077258
29.22498364,2.20910361,0.547421397,28362610063,1.11E-10,3.40365E+12,2,0.02336763,382.5454601,0.007210924,1.72E-09,9.66E-09,0.026454293,0.332910375,37.7370921,44.97642566
16.12811081,2.974562988,0.617702323,29877236635,3.48E-10,8.43311E+12,3,0.019101534,590.9238193,0.222037315,1.63E-09,1.01E-08,0.018478248,0.596309179,222.9978854,220.581676
13.43658413,2.175866185,0.411352961,26538706806,3.86E-10,5.58063E+12,2,0.027783418,473.5594307,0.111838282,1.43E-09,9.79E-09,0.015341159,0.675864844,131.6490463,129.8907016
25.36324269,3.727039349,0.413582002,25629165218,3.87E-10,4.76821E+12,4,0.027002631,308.2353757,0.487436946,1.58E-09,1.01E-08,0.007957998,0.589730588,330.9241182,331.5270757
10.85278631,2.203586657,0.406681801,22792090401,3.29E-10,7.70617E+12,4,0.026260427,514.0960874,0.516161962,1.87E-09,1.14E-08,0.023424999,0.400944981,165.2468113,172.7691345
22.52198089,3.550738988,0.519011324,22933127649,2.21E-10,2.44314E+12,1,0.023565882,515.2948542,0.806339465,1.90E-09,8.24E-09,0.025567942,0.378538273,240.4261321,235.5890204
12.21639553,3.822578247,0.609132662,22797019782,1.00E-10,9.94983E+12,4,0.015885713,320.8325178,0.973402879,1.85E-09,7.97E-09,0.015361266,0.303424733,178.5160634,168.5730622
22.35333414,2.832298659,0.604443264,20384425846,1.13E-10,6.88607E+12,3,0.02806864,546.0956577,0.665882216,1.55E-09,9.08E-09,0.013437663,0.367419032,74.9047555,73.86258764
22.6657049,3.691205918,0.311513023,23206674203,1.12E-10,4.15002E+12,2,0.024930424,326.9542889,0.719219377,1.34E-09,1.12E-08,0.023373769,0.44439446,56.27847331,46.94135795
27.25496516,3.096055093,0.629951734,22241635467,2.39E-10,4.14188E+12,5,0.026693309,435.1152638,0.572594781,1.04E-09,1.04E-08,0.010619152,0.420407993,276.949848,276.6802347
20.57501017,2.622832518,0.505409449,21061627485,1.02E-10,4.09252E+11,2,0.015138113,509.88311,0.008936246,1.04E-09,1.23E-08,0.020925016,0.410155306,16.61019122,13.67737136
19.2488339,3.689779348,0.525496086,26906267979,1.40E-10,7.96224E+12,3,0.013116528,471.2332874,0.475658001,1.70E-09,1.04E-08,0.016475523,0.403663514,92.57115542,89.88395313
24.29013956,3.454950658,0.586094167,20829497629,1.24E-10,5.0162E+12,1,0.026941223,389.8799423,0.314231134,1.04E-09,8.90E-09,0.017140179,0.600844721,208.3247817,202.4086674
16.59611184,3.424776401,0.685484426,24307043953,2.52E-10,5.77155E+12,0,0.025169609,392.5678325,0.93646569,1.08E-09,1.18E-08,0.001104417,0.643389078,112.6838098,104.4617529
13.44012196,3.515737191,0.509582718,29376756791,2.75E-10,5.22015E+11,1,0.02892823,569.549533,0.279596623,1.72E-09,7.07E-09,0.028086927,0.576823493,423.2068136,428.8543927
19.5854266,2.371075998,0.454370405,26334007219,2.66E-10,1.4763E+11,4,0.011918677,355.284724,0.55719175,1.63E-09,6.83E-09,0.024067517,0.647609084,231.3838132,232.9459452
13.09649842,3.896589281,0.36028859,20323672461,1.70E-10,1.22163E+12,3,0.018525177,514.8653847,0.100051838,1.36E-09,8.16E-09,0.013034488,0.560369853,105.4173686,104.6961102
10.96172493,3.720418174,0.362269715,21485344449,2.65E-10,1.80994E+12,0,0.019575899,502.459214,0.507638034,1.11E-09,1.02E-08,0.019475451,0.620938796,137.2640225,128.4941245
24.68038547,3.770587327,0.623462932,27727279099,1.10E-10,4.45444E+12,3,0.010654823,485.9157444,0.140833369,1.75E-09,9.48E-09,0.027244342,0.352276002,81.86620096,85.15488462
22.77767454,3.317778342,0.410895384,22370644271,2.29E-10,8.47386E+12,5,0.019091328,456.982697,0.703380876,1.54E-09,6.46E-09,0.019887244,0.352390971,294.4732831,293.4037426
14.52031763,3.208909122,0.532904421,22566566690,1.96E-10,1.63509E+12,5,0.026834725,306.2068106,0.30490732,1.17E-09,1.24E-08,0.009180803,0.353161978,277.7698529,270.2310275
23.30584665,2.016634811,0.429400812,27382884621,1.80E-10,6.57841E+11,4,0.025157153,465.2161263,0.466696863,1.15E-09,6.29E-09,0.005409655,0.668114717,137.8706419,140.8203169
16.82111497,3.986653088,0.528558597,21285640733,3.94E-10,7.42374E+12,0,0.021838461,483.9038745,0.726156719,1.20E-09,1.16E-08,0.017679655,0.467677818,184.0986647,177.3043791
29.94484349,2.052621601,0.692942991,22048510391,2.32E-10,9.02182E+12,4,0.025063767,317.4458569,0.087986638,1.72E-09,9.55E-09,0.018795664,0.652126723,175.7763327,181.3185451
29.07324409,2.940132804,0.444641119,20123994871,3.36E-10,6.36126E+12,5,0.01953972,372.3187658,0.025958374,1.41E-09,9.75E-09,0.026612775,0.4546215,264.5607353,257.8972777
28.61937105,3.542008534,0.571569729,22420107163,3.90E-10,3.02036E+12,1,0.013389763,341.8656207,0.424353174,1.12E-09,7.48E-09,0.017126655,0.575927583,297.0660366,293.3871666
13.41185921,2.71943155,0.49346484,26057841313,3.92E-10,6.67168E+12,3,0.018139223,358.5251789,0.189447365,1.69E-09,9.85E-09,0.006103202,0.615549642,150.1772725,151.5695798
29.00691404,3.574274164,0.313598031,20980995468,2.94E-10,4.14026E+12,1,0.025041829,377.332952,0.419143423,1.33E-09,1.04E-08,0.005669541,0.448314642,208.3516815,198.5981187
27.11831607,2.16734884,0.403145414,29317921303,1.98E-10,5.01772E+12,4,0.020392681,370.7628387,0.334582672,1.92E-09,9.56E-09,0.012047476,0.513153192,143.3222608,148.7609696
27.87519422,3.776587705,0.337723566,26441739498,1.11E-10,5.52154E+12,5,0.014997522,501.6353478,0.079668949,1.17E-09,1.14E-08,0.001983471,0.507004459,174.4372437,171.4178123
20.61033836,3.459520598,0.401087656,29457061565,3.28E-10,2.13642E+12,3,0.020806542,368.4621157,0.084628087,1.74E-09,7.20E-09,0.027244233,0.595023057,379.3386236,385.0293013
10.0957039,2.169470448,0.314463432,21636367967,3.61E-10,2.3111E+12,3,0.023520961,451.8567253,0.422135792,1.47E-09,7.77E-09,0.02397347,0.697887201,183.0819009,187.1571755
22.56029151,2.496301297,0.601056781,26125762867,3.11E-10,8.45307E+12,3,0.020053013,501.7239306,0.423162494,1.71E-09,9.39E-09,0.006569483,0.679813311,137.2063506,127.2598844
18.0716238,3.159606073,0.533278724,27904779758,3.41E-10,4.91581E+12,1,0.017371804,534.8861588,0.840177975,1.34E-09,8.82E-09,0.015019448,0.404394544,221.4500257,216.7811645
29.11861085,2.360495609,0.608160631,27747747479,1.49E-10,3.0195E+12,0,0.012300808,532.5599205,0.966106561,1.84E-09,9.84E-09,0.026872577,0.642723864,91.61658814,94.83009084
26.0564982,2.408925824,0.600161311,20479570932,3.14E-10,5.7304E+12,2,0.022555249,577.7620194,0.005226853,1.04E-09,7.41E-09,0.013169516,0.459808175,83.88991788,88.77015233
17.34783996,3.667217353,0.520242856,22407707467,2.07E-10,8.58633E+12,5,0.02419573,515.4642047,0.655211858,1.32E-09,1.15E-08,0.004939775,0.436997418,284.1949628,291.9745618
17.53372762,3.766805065,0.309458992,25693472613,1.70E-10,1.22482E+12,4,0.022515386,575.2669435,0.439971665,1.15E-09,1.09E-08,0.016527712,0.468098995,186.0788057,178.4239247
14.96167014,3.190683011,0.381517825,22187674006,1.34E-10,7.94044E+12,0,0.023230036,568.5276562,0.98835908,1.30E-09,1.02E-08,0.003388498,0.653371574,71.2821467,73.7102446
17.31163536,2.353598997,0.577596679,25817794051,1.79E-10,5.67151E+12,0,0.023208071,599.484929,0.990578152,1.50E-09,1.07E-08,0.0141869,0.415151748,71.96326579,72.24901855
23.90949598,3.420808784,0.54593836,28781220044,2.70E-10,5.40556E+12,0,0.023104983,551.0388196,0.311140318,1.00E-09,1.20E-08,0.005172915,0.593792892,115.4225675,109.9249697
10.17035498,2.924268923,0.581148179,22739271597,3.61E-10,1.2165E+12,5,0.019532357,544.5713771,0.145316746,1.22E-09,1.05E-08,0.029670626,0.535672955,263.2326213,264.8009357
13.52470226,2.983648837,0.487922651,20318981124,2.13E-10,1.27332E+12,4,0.024206189,452.5443872,0.341414302,1.54E-09,7.31E-09,0.017619585,0.333869934,183.8283074,180.7199096
13.05012774,2.943067891,0.31909551,21751693169,3.32E-10,5.91145E+12,0,0.019302983,468.5114283,0.238192564,1.36E-09,1.11E-08,0.018470045,0.378618131,99.25392276,90.05652508
19.29206392,2.452568424,0.616436459,20804225572,1.27E-10,8.24655E+12,5,0.022258559,466.4930903,0.395516006,1.33E-09,7.73E-09,0.01375625,0.536627491,192.4365723,189.3192408
17.39930635,3.529498802,0.452068762,29926157102,1.28E-10,8.00289E+12,0,0.018645044,562.3759843,0.09815147,1.22E-09,9.88E-09,0.029177865,0.676038781,126.8153146,121.8417653
29.0190924,2.648151564,0.305236754,23978957456,2.17E-10,6.3116E+12,1,0.018147576,345.6503477,0.34751578,1.35E-09,6.26E-09,0.005416351,0.448280083,150.9949983,141.899383
10.79824242,2.391964472,0.353659811,24589600049,1.95E-10,9.93926E+12,5,0.010993807,340.1884693,0.753402281,1.74E-09,6.50E-09,0.005702425,0.302683815,137.7250845,140.1109226
21.83382718,3.159279906,0.36508732,21909770650,1.16E-10,5.48203E+11,5,0.014783886,348.0739562,0.222673712,1.40E-09,1.12E-08,0.006734127,0.644553244,173.3114466,164.3272993
28.00583419,3.968813171,0.504603459,28461216739,3.81E-10,7.96376E+12,3,0.023891958,352.4546666,0.353507113,1.60E-09,8.52E-09,0.00409933,0.584411916,245.4502599,243.2573977
15.47965771,3.4724427,0.648062755,24924765462,3.32E-10,7.7917E+12,1,0.023883378,503.8887922,0.747588094,1.84E-09,1.02E-08,0.0244306,0.353482936,280.6144739,282.4697227
21.7552565,3.869788928,0.588585453,25943677432,3.26E-10,2.81964E+12,0,0.023839961,479.8657948,0.234751203,1.52E-09,8.86E-09,0.008050278,0.430820871,169.2606569,162.3797154
17.00333226,3.485188,0.424503616,27262893754,2.66E-10,4.6683E+12,3,0.015069588,415.5988548,0.627116969,1.90E-09,9.91E-09,0.020739687,0.530824967,181.1047648,173.291326
18.25267011,2.57017781,0.670944458,26651166350,3.26E-10,1.16407E+12,2,0.015305889,414.9504116,0.234067483,1.52E-09,6.33E-09,0.028440275,0.460434337,208.9606975,210.4130549
12.82612961,2.707615053,0.645083631,25680012581,2.47E-10,9.12945E+12,5,0.022248964,448.6455894,0.720136955,1.43E-09,6.56E-09,0.00419123,0.647495568,276.073641,269.4314817
20.72697731,3.700257688,0.434359636,27526384050,3.03E-10,5.45804E+12,0,0.019616017,506.7343127,0.980161532,1.83E-09,8.81E-09,0.003304593,0.660775413,162.2489447,165.227975
16.73369075,3.54832985,0.674111277,26119457821,1.35E-10,6.30343E+12,2,0.02020863,333.4470494,0.826297325,1.99E-09,1.10E-08,0.004101213,0.593216097,64.33393875,64.04583915
18.93304451,3.885520802,0.331171681,24176987002,3.09E-10,5.44446E+12,4,0.016012319,350.8881839,0.630916283,1.53E-09,6.64E-09,0.011761635,0.530893374,321.8127261,311.8132978
10.04963883,2.850049063,0.301579496,27368799982,2.86E-10,4.30745E+12,5,0.026915978,327.7743675,0.237986928,1.61E-09,6.91E-09,0.011064549,0.690901121,390.3228472,389.6538014
12.20933702,2.979252261,0.448012233,21158516676,1.45E-10,5.53418E+12,3,0.026133097,385.9017218,0.683783061,1.93E-09,6.72E-09,0.018725678,0.476828673,132.1910171,135.9438343
13.88039637,2.424366437,0.338593073,29156091330,3.21E-10,88115450194,4,0.020874751,502.8090776,0.738524536,1.99E-09,1.02E-08,0.016559106,0.461573976,173.8998148,176.4368934
19.3538625,3.365782947,0.428401131,29778442530,3.10E-10,5.97703E+12,2,0.026944241,558.1776652,0.245329203,1.82E-09,1.10E-08,0.019295065,0.657630412,189.315098,187.6913216
13.2827597,2.058217983,0.595432957,21580865893,2.41E-10,1.71511E+12,0,0.023301162,363.1346025,0.193178997,1.43E-09,9.14E-09,0.025479967,0.30690386,73.37266999,65.55215514
29.43255155,3.542885649,0.491809843,24409199403,3.76E-10,1.00254E+12,1,0.026164659,325.984042,0.896941607,1.42E-09,1.07E-08,0.027049231,0.349480227,277.2387301,287.227849
14.74874642,3.144268455,0.495809781,24076458866,2.94E-10,3.5808E+12,3,0.024473037,511.8828412,0.247734557,1.04E-09,1.13E-08,0.015375104,0.467540485,114.0468379,122.7317578
28.18824013,3.382912984,0.458980456,27365580981,2.65E-10,2.71531E+11,1,0.013552104,575.301529,0.515385665,1.85E-09,1.22E-08,0.023493027,0.557079145,174.8602579,168.2591154
20.55775572,3.632616534,0.444466867,25201589448,2.48E-10,4.8205E+12,3,0.029176888,572.8166987,0.132021095,1.80E-09,1.11E-08,0.019650872,0.435232157,145.960556,144.8974192
16.08680648,2.955694872,0.310992865,24734192065,3.15E-10,4.13857E+12,4,0.021484027,460.5856362,0.273481715,1.09E-09,1.22E-08,0.019504875,0.449111033,176.4526676,169.140283
21.77175169,2.886095784,0.419949857,29626937323,1.50E-10,1.52771E+12,2,0.028004386,492.8784568,0.537759575,1.80E-09,1.10E-08,0.02133986,0.568398267,74.33691519,64.81347469
17.40405608,2.507053373,0.340567365,29653173658,1.49E-10,7.36863E+12,1,0.021704814,322.6825321,0.624702395,1.29E-09,8.52E-09,0.016863839,0.679093374,177.6659812,168.1424336
17.03659111,3.878912055,0.627917965,24445529212,2.47E-10,7.9046E+12,2,0.02983448,355.3132418,0.391944598,1.38E-09,8.68E-09,0.003092943,0.680227959,122.7199977,117.8540918
10.34847183,3.26904805,0.554714214,22676971055,3.21E-10,4.12335E+12,3,0.014147277,574.5356094,0.685616664,1.77E-09,1.25E-08,0.009846067,0.657527423,119.1099621,110.8746828
22.42901454,3.738793816,0.521057079,20268245672,3.06E-10,7.62806E+12,3,0.019092072,438.8602845,0.681260021,1.62E-09,8.42E-09,0.021021486,0.613423982,232.6242665,227.4820391
12.91483109,3.241424013,0.579562306,24108279859,3.72E-10,3.88185E+12,2,0.018309912,594.2949392,0.572673818,1.00E-09,1.11E-08,0.013563876,0.683087418,127.5208034,135.8946083
23.10641959,3.612474653,0.522388881,29504092560,2.50E-10,9.5843E+12,5,0.025144626,597.0119318,0.804378341,1.24E-09,6.43E-09,0.015422888,0.534236795,439.9679831,433.2897784
11.35705396,2.972384875,0.464923399,24593085049,3.55E-10,5.73884E+12,2,0.013274285,592.0720623,0.585940923,1.52E-09,1.12E-08,0.025039033,0.646630702,155.4300459,153.7139657
12.86566768,3.125392226,0.38742237,26004949963,2.12E-10,2.92115E+12,5,0.014563201,316.6736032,0.612007452,1.67E-09,7.89E-09,0.003757962,0.585151079,218.3434923,222.2500759
11.87710037,3.627897165,0.44792052,29931312826,2.30E-10,3.45597E+12,2,0.014823906,531.7413413,0.018685691,1.79E-09,7.31E-09,0.015767999,0.490098719,169.7507307,172.5956279
21.95861669,2.572569295,0.320388523,26492117991,3.57E-10,6.68787E+11,3,0.022719538,482.0279273,0.716995691,1.12E-09,6.94E-09,0.004381174,0.337064376,88.36296617,83.14425451
12.24248197,2.113319596,0.547832231,25499316210,2.96E-10,5.06607E+12,3,0.010156171,500.0403299,0.812893426,1.68E-09,1.14E-08,0.012204299,0.3755208,65.42281961,60.08910373
19.39848236,2.563180512,0.451464362,27229924097,2.13E-10,4.27226E+12,0,0.013167038,345.6481498,0.993167316,1.66E-09,1.23E-08,0.015624146,0.378562419,71.94728125,66.21182817
10.89809676,2.098829652,0.458550067,25915237192,1.79E-10,4.97755E+12,2,0.013458459,368.5618984,0.709006081,1.33E-09,9.28E-09,0.012302458,0.338637816,37.16717137,28.52049332
24.50078813,3.536507727,0.441211282,23806892712,2.05E-10,1.92952E+12,2,0.018603631,463.7760192,0.039137162,1.76E-09,1.14E-08,0.00744018,0.507613784,55.95454582,63.63279119
26.07528508,3.437107163,0.462920146,24526307276,2.51E-10,1.44052E+12,4,0.024732239,392.2680769,0.397008518,1.93E-09,1.02E-08,0.018973077,0.548759924,261.9738202,260.8738042
26.32067818,3.753166655,0.435717192,22601899432,2.91E-10,4.56462E+12,0,0.022359299,584.2378346,0.281757984,1.34E-09,8.78E-09,0.025754652,0.473416642,182.5246273,176.2941793
15.77841342,2.122947295,0.68153304,25256137874,3.67E-10,6.77843E+12,5,0.014583311,522.4899676,0.110529757,1.02E-09,9.99E-09,0.00480549,0.361190309,141.9402902,142.8124397
10.4550207,2.445630821,0.677464525,28563393014,2.67E-10,7.48291E+12,5,0.027110934,472.2545938,0.01050896,1.53E-09,7.39E-09,0.002902717,0.642585744,246.0943353,244.3123817
24.94344706,2.827985237,0.607724951,27895865503,2.60E-10,3.55344E+12,5,0.023257686,457.8548957,0.324349926,1.15E-09,9.75E-09,0.002985154,0.566238851,234.2767713,235.1881453
14.2681154,2.963436673,0.449096306,28675415598,1.35E-10,1.79059E+12,3,0.01307733,305.3360656,0.676884875,1.93E-09,9.93E-09,0.017445857,0.461926543,85.2820393,84.7491292
11.80107467,2.426925702,0.625354087,26956063825,2.75E-10,7.65822E+12,1,0.012730606,558.8082361,0.891133313,1.11E-09,9.95E-09,0.021600553,0.459971795,142.8217284,139.3791759
21.12659528,2.215739107,0.533968387,23744635352,2.12E-10,2.98785E+11,1,0.024008467,566.9436188,0.101325525,1.50E-09,9.54E-09,0.022742082,0.589124754,136.3539908,135.2029534
11.77951331,2.697628518,0.622563021,25954553641,1.96E-10,4.77789E+12,2,0.025441089,320.3207973,0.416876679,1.34E-09,1.17E-08,0.006647969,0.342135143,50.47826836,57.95206388
19.1675102,2.269728966,0.648131462,27924627496,3.28E-10,8.56084E+11,3,0.018827023,334.266605,0.132294054,1.57E-09,1.18E-08,0.027353492,0.563163911,127.6853185,120.1944662
12.1042062,3.592250139,0.539607408,26796337759,2.17E-10,8.42193E+12,0,0.020599281,597.138086,0.790482097,1.15E-09,1.09E-08,0.006278698,0.541973995,111.3721089,114.5647172
15.29299222,3.516852955,0.423323455,25333035287,2.04E-10,1.74527E+12,1,0.013332478,338.2902197,0.110771136,1.74E-09,1.19E-08,0.02558122,0.353055005,150.7122545,157.163575
25.34504964,2.495919499,0.510061116,29770534196,3.40E-10,5.38985E+12,4,0.017861441,445.0646666,0.914429356,1.26E-09,1.15E-08,0.013741043,0.426234722,167.3615991,167.2668462
12.437396,3.252880489,0.603922369,28215578820,3.50E-10,5.08055E+12,4,0.020073976,360.3869907,0.139047723,1.82E-09,1.23E-08,0.024322524,0.683421274,317.1843095,315.6087559
25.33615456,3.600286671,0.599045427,25395562097,2.98E-10,1.65092E+12,0,0.015660094,544.6645837,0.819063043,1.30E-09,8.57E-09,0.002594089,0.66110703,113.5463537,113.4062931
10.57676569,3.514770862,0.587851602,26201774381,2.07E-10,3.59136E+12,5,0.028868107,323.5326815,0.312919008,1.11E-09,9.48E-09,0.001656661,0.370520367,323.2660319,315.0087013
27.54672236,2.597027066,0.35286515,22266668415,3.01E-10,7.31848E+12,3,0.014803492,424.5146584,0.249714161,1.72E-09,1.20E-08,0.005367957,0.59453882,76.87401093,80.67484838
21.86023704,2.173038594,0.364300929,24343450108,3.35E-10,9.3082E+12,0,0.029879884,400.6170579,0.894696179,1.76E-09,1.21E-08,0.003925345,0.375929624,82.9830007,88.31608253
23.51246388,3.303734528,0.612564158,22177766163,2.47E-10,1.00691E+12,4,0.02941254,351.0449767,0.25274513,1.64E-09,1.25E-08,0.024100018,0.528933959,244.9416325,246.8339025
